identificationID,datasetID,basisOfRecord,Location,decimalLatitude,decimalLongitude,eventDate,eventRemarks,samplingProtocol,sampleSizeValue,sampleSizeUnit,ScientificName,taxonID,nameAccordingToID,organismQuantity,occurrenceStatus,organismQuantityType
2008-09-09;a-k-01;b-k-01;t-k-175;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2008-09-09,kfm,rdfc -- FUL,2000,square meter,Myliobatis californica,271485,WORMS,0,absent,individual
2003-09-09;a-k-01;b-k-01;t-k-159;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-09,kfm,rdfc -- FUL,2000,square meter,Galeorhinus galeus,105820,WORMS,0,absent,individual
1995-08-23;a-k-01;b-k-01;t-k-234;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1995-08-23,kfm,visualfish -- BOT,600,cubic meter,Halichoeres semicinctus,275798,WORMS,0,absent,individual
1998-07-07;a-k-01;b-k-01;t-k-164;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-07-07,kfm,rdfc -- FUL,2000,square meter,Bathymasteridae,151388,WORMS,0,absent,individual
2004-09-29;a-k-01;b-k-01;t-k-232;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-09-29,kfm,visualfish -- BOT,300,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
1999-09-15;a-k-01;b-k-01;t-k-144;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1999-09-15,kfm,rdfc -- FUL,2000,square meter,Citharichthys stigmaeus,275696,WORMS,0,absent,individual
1999-06-30;a-k-01;b-k-01;t-k-232;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1999-06-30,kfm,visualfish -- BOT,300,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
2014-10-01;a-k-01;b-k-01;t-k-233;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2014-10-01,kfm,visualfish -- BOT,300,cubic meter,Girella nigricans,280865,WORMS,0,absent,individual
1994-09-27;a-k-01;b-k-01;t-k-228;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1994-09-27,kfm,visualfish -- BOT,600,cubic meter,Semicossyphus pulcher,282753,WORMS,2,present,individual
2001-09-18;a-k-01;b-k-01;t-k-183;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Gibbonsia elegans,280833,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-196;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Neoclinus uninotatus,281687,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-116;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Sebastes auriculatus,274773,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-204;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Seriola lalandi,218436,WORMS,0,absent,individual
2010-07-29;a-k-01;b-k-01;t-k-194;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2010-07-29,kfm,rdfc -- FUL,2000,square meter,Hyperprosopon argenteum,281098,WORMS,0,absent,individual
2004-09-29;a-k-01;b-k-01;t-k-148;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-09-29,kfm,rdfc -- FUL,2000,square meter,Sebastes,126175,WORMS,0,absent,individual
2002-07-25;a-k-01;b-k-01;t-k-172;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,rdfc -- FUL,2000,square meter,Sebastes rastrelliger,274839,WORMS,0,absent,individual
1997-07-08;a-k-01;b-k-01;t-k-133;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1997-07-08,kfm,rdfc -- FUL,2000,square meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
1994-07-12;a-k-01;b-k-01;t-k-227;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1994-07-12,kfm,visualfish -- BOT,600,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1994-09-27;a-k-01;b-k-01;t-k-226;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1994-09-27,kfm,visualfish -- BOT,600,cubic meter,Sebastes atrovirens,274772,WORMS,1,present,individual
1987-09-29;a-k-01;b-k-01;t-k-227;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-09-29,kfm,visualfish -- BOT,600,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1995-09-28;a-k-01;b-k-01;t-k-223;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1995-09-28,kfm,visualfish -- BOT,600,cubic meter,Oxyjulis californica,240727,WORMS,90,present,individual
2005-08-09;a-k-01;b-k-01;t-k-207;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2005-08-09,kfm,rdfc -- FUL,2000,square meter,Atractoscion nobilis,278535,WORMS,0,absent,individual
1993-09-14;a-k-01;b-k-01;t-k-233;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1993-09-14,kfm,visualfish -- BOT,600,cubic meter,Girella nigricans,280865,WORMS,0,absent,individual
2000-08-30;a-k-01;b-k-01;t-k-119;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-08-30,kfm,rdfc -- FUL,2000,square meter,Sebastes chrysomelas,240737,WORMS,NA,NA,individual
1999-06-30;a-k-01;b-k-01;t-k-228;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1999-06-30,kfm,visualfish -- BOT,300,cubic meter,Semicossyphus pulcher,282753,WORMS,2,present,individual
2011-09-15;a-k-01;b-k-01;t-k-224;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2011-09-15,kfm,visualfish -- BOT,300,cubic meter,Sebastes mystinus,274823,WORMS,2,present,individual
1999-09-15;a-k-01;b-k-01;t-k-230;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1999-09-15,kfm,visualfish -- BOT,300,cubic meter,Embiotoca lateralis,240740,WORMS,0,absent,individual
2006-09-12;a-k-01;b-k-01;t-k-118;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Sebastes caurinus,274780,WORMS,2,present,individual
2008-09-09;a-k-01;b-k-01;t-k-231;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2008-09-09,kfm,visualfish -- BOT,300,cubic meter,Rhacochilus vacca,282576,WORMS,0,absent,individual
1986-07-09;a-k-01;b-k-01;t-k-230;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1986-07-09,kfm,visualfish -- BOT,600,cubic meter,Embiotoca lateralis,240740,WORMS,5,present,individual
1991-07-23;a-k-01;b-k-01;t-k-223;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1991-07-23,kfm,visualfish -- BOT,600,cubic meter,Oxyjulis californica,240727,WORMS,27,present,individual
1987-09-29;a-k-01;b-k-01;t-k-227;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-09-29,kfm,visualfish -- BOT,600,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
2010-07-29;a-k-01;b-k-01;t-k-223;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2010-07-29,kfm,visualfish -- BOT,300,cubic meter,Oxyjulis californica,240727,WORMS,0,absent,individual
2006-09-12;a-k-01;b-k-01;t-k-173;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Phanerodon,240729,WORMS,0,absent,individual
1988-07-27;a-k-01;b-k-01;t-k-225;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1988-07-27,kfm,visualfish -- BOT,600,cubic meter,Sebastes serranoides,274852,WORMS,41,present,individual
2001-07-17;a-k-01;b-k-01;t-k-230;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-07-17,kfm,visualfish -- BOT,300,cubic meter,Embiotoca lateralis,240740,WORMS,2,present,individual
1987-09-29;a-k-01;b-k-01;t-k-229;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-09-29,kfm,visualfish -- BOT,600,cubic meter,Embiotoca jacksoni,240746,WORMS,23,present,individual
1998-09-15;a-k-01;b-k-01;t-k-172;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Sebastes rastrelliger,274839,WORMS,0,absent,individual
2000-06-28;a-k-01;b-k-01;t-k-232;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-06-28,kfm,visualfish -- BOT,300,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
1996-07-22;a-k-01;b-k-01;t-k-118;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-07-22,kfm,rdfc -- FUL,2000,square meter,Sebastes caurinus,274780,WORMS,NA,NA,individual
2002-07-25;a-k-01;b-k-01;t-k-220;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,rdfc -- FUL,2000,square meter,Sebastes entomelas,274791,WORMS,0,absent,individual
2002-07-25;a-k-01;b-k-01;t-k-232;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,visualfish -- BOT,300,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
2003-09-25;a-k-01;b-k-01;t-k-119;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-25,kfm,rdfc -- FUL,2000,square meter,Sebastes chrysomelas,240737,WORMS,7,present,individual
2002-09-26;a-k-01;b-k-01;t-k-180;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-09-26,kfm,rdfc -- FUL,2000,square meter,Hermosilla azurea,281049,WORMS,0,absent,individual
1996-09-19;a-k-01;b-k-01;t-k-125;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-19,kfm,rdfc -- FUL,2000,square meter,Embiotoca jacksoni,240746,WORMS,NA,NA,individual
1986-07-09;a-k-01;b-k-01;t-k-230;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1986-07-09,kfm,visualfish -- BOT,600,cubic meter,Embiotoca lateralis,240740,WORMS,1,present,individual
1998-09-15;a-k-01;b-k-01;t-k-225;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,visualfish -- BOT,300,cubic meter,Sebastes serranoides,274852,WORMS,0,absent,individual
2012-07-25;a-k-01;b-k-01;t-k-200;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2012-07-25,kfm,rdfc -- FUL,2000,square meter,Platyrhinoidis triseriata,282280,WORMS,0,absent,individual
1989-08-17;a-k-01;b-k-01;t-k-230;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1989-08-17,kfm,visualfish -- BOT,600,cubic meter,Embiotoca lateralis,240740,WORMS,1,present,individual
2003-09-25;a-k-01;b-k-01;t-k-234;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-25,kfm,visualfish -- BOT,300,cubic meter,Halichoeres semicinctus,275798,WORMS,0,absent,individual
1995-09-28;a-k-01;b-k-01;t-k-225;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1995-09-28,kfm,visualfish -- BOT,600,cubic meter,Sebastes serranoides,274852,WORMS,0,absent,individual
2009-08-18;a-k-01;b-k-01;t-k-156;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,rdfc -- FUL,2000,square meter,Sebastes,126175,WORMS,0,absent,individual
2001-09-18;a-k-01;b-k-01;t-k-111;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Oxyjulis californica,240727,WORMS,NA,NA,individual
2001-07-17;a-k-01;b-k-01;t-k-223;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-07-17,kfm,visualfish -- BOT,300,cubic meter,Oxyjulis californica,240727,WORMS,7,present,individual
1998-09-15;a-k-01;b-k-01;t-k-173;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Phanerodon,240729,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-158;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Phanerodon atripes,279409,WORMS,0,absent,individual
1997-09-24;a-k-01;b-k-01;t-k-227;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1997-09-24,kfm,visualfish -- BOT,300,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
1993-07-14;a-k-01;b-k-01;t-k-226;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1993-07-14,kfm,visualfish -- BOT,600,cubic meter,Sebastes atrovirens,274772,WORMS,1,present,individual
2002-07-25;a-k-01;b-k-01;t-k-231;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,visualfish -- BOT,300,cubic meter,Rhacochilus vacca,282576,WORMS,0,absent,individual
2004-09-29;a-k-01;b-k-01;t-k-174;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-09-29,kfm,rdfc -- FUL,2000,square meter,Pholidae,125550,WORMS,0,absent,individual
1997-07-08;a-k-01;b-k-01;t-k-167;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1997-07-08,kfm,rdfc -- FUL,2000,square meter,Rathbunella hypoplecta,282556,WORMS,0,absent,individual
2001-09-18;a-k-01;b-k-01;t-k-164;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Bathymasteridae,151388,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-174;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Pholidae,125550,WORMS,0,absent,individual
1999-06-30;a-k-01;b-k-01;t-k-227;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1999-06-30,kfm,visualfish -- BOT,300,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
2003-09-09;a-k-01;b-k-01;t-k-119;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2003-09-09,kfm,rdfc -- FUL,2000,square meter,Sebastes chrysomelas,240737,WORMS,7,present,individual
2001-09-18;a-k-01;b-k-01;t-k-143;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-09-18,kfm,rdfc -- FUL,2000,square meter,Chirolophis nugator,254577,WORMS,0,absent,individual
2000-08-30;a-k-01;b-k-01;t-k-196;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-08-30,kfm,rdfc -- FUL,2000,square meter,Neoclinus uninotatus,281687,WORMS,0,absent,individual
2001-07-17;a-k-01;b-k-01;t-k-222;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2001-07-17,kfm,visualfish -- BOT,300,cubic meter,Chromis punctipinnis,273751,WORMS,0,absent,individual
1988-09-21;a-k-01;b-k-01;t-k-227;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1988-09-21,kfm,visualfish -- BOT,600,cubic meter,Paralabrax clathratus,282054,WORMS,0,absent,individual
2000-08-30;a-k-01;b-k-01;t-k-161;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2000-08-30,kfm,rdfc -- FUL,2000,square meter,Actinopteri,843664,WORMS,0,absent,individual
1985-06-26;a-k-01;b-k-01;t-k-228;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1985-06-26,kfm,visualfish -- BOT,600,cubic meter,Semicossyphus pulcher,282753,WORMS,0,absent,individual
1987-09-29;a-k-01;b-k-01;t-k-229;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-09-29,kfm,visualfish -- BOT,600,cubic meter,Embiotoca jacksoni,240746,WORMS,13,present,individual
1999-09-15;a-k-01;b-k-01;t-k-166;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1999-09-15,kfm,rdfc -- FUL,2000,square meter,Caulolatilus princeps,276217,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-139;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Hypsurus caryi,240717,WORMS,NA,NA,individual
1989-08-17;a-k-01;b-k-01;t-k-232;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1989-08-17,kfm,visualfish -- BOT,600,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-216;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,rdfc -- FUL,2000,square meter,Anarrhichthys ocellatus,279605,WORMS,0,absent,individual
1987-09-29;a-k-01;b-k-01;t-k-222;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1987-09-29,kfm,visualfish -- BOT,600,cubic meter,Chromis punctipinnis,273751,WORMS,3,present,individual
2013-10-20;a-k-01;b-k-01;t-k-201;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,rdfc -- FUL,2000,square meter,Xystreurys liolepis,283199,WORMS,0,absent,individual
2002-07-25;a-k-01;b-k-01;t-k-229;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2002-07-25,kfm,visualfish -- BOT,300,cubic meter,Embiotoca jacksoni,240746,WORMS,0,absent,individual
1998-09-15;a-k-01;b-k-01;t-k-226;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1998-09-15,kfm,visualfish -- BOT,300,cubic meter,Sebastes atrovirens,274772,WORMS,0,absent,individual
1993-07-14;a-k-01;b-k-01;t-k-232;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1993-07-14,kfm,visualfish -- BOT,600,cubic meter,Hypsypops rubicundus,281130,WORMS,0,absent,individual
2007-07-11;a-k-01;b-k-01;t-k-141;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2007-07-11,kfm,rdfc -- FUL,2000,square meter,Sebastes,126175,WORMS,2,present,individual
2009-08-18;a-k-01;b-k-01;t-k-112;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2009-08-18,kfm,rdfc -- FUL,2000,square meter,Oxylebius pictus,240743,WORMS,13,present,individual
1993-07-14;a-k-01;b-k-01;t-k-223;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1993-07-14,kfm,visualfish -- BOT,600,cubic meter,Oxyjulis californica,240727,WORMS,0,absent,individual
2013-10-20;a-k-01;b-k-01;t-k-126;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2013-10-20,kfm,rdfc -- FUL,2000,square meter,Sebastes,126175,WORMS,0,absent,individual
1997-07-08;a-k-01;b-k-01;t-k-224;c-k-00001;3,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1997-07-08,kfm,visualfish -- BOT,300,cubic meter,Sebastes mystinus,274823,WORMS,0,absent,individual
2006-09-12;a-k-01;b-k-01;t-k-143;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Chirolophis nugator,254577,WORMS,0,absent,individual
2005-08-09;a-k-01;b-k-01;t-k-179;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2005-08-09,kfm,rdfc -- FUL,2000,square meter,Gibbonsia montereyensis,280836,WORMS,0,absent,individual
2011-09-15;a-k-01;b-k-01;t-k-108;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2011-09-15,kfm,rdfc -- FUL,2000,square meter,Embiotoca lateralis,240740,WORMS,16,present,individual
1996-09-19;a-k-01;b-k-01;t-k-207;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1996-09-19,kfm,rdfc -- FUL,2000,square meter,Atractoscion nobilis,278535,WORMS,0,absent,individual
2004-09-29;a-k-01;b-k-01;t-k-222;c-k-00001;2,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2004-09-29,kfm,visualfish -- BOT,300,cubic meter,Chromis punctipinnis,273751,WORMS,0,absent,individual
2014-10-01;a-k-01;b-k-01;t-k-112;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2014-10-01,kfm,rdfc -- FUL,2000,square meter,Oxylebius pictus,240743,WORMS,13,present,individual
1990-07-24;a-k-01;b-k-01;t-k-230;c-k-00001;4,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,1990-07-24,kfm,visualfish -- BOT,600,cubic meter,Embiotoca lateralis,240740,WORMS,2,present,individual
2006-09-12;a-k-01;b-k-01;t-k-129;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2006-09-12,kfm,rdfc -- FUL,2000,square meter,Atherinops affinis,279812,WORMS,3,present,individual
2008-09-09;a-k-01;b-k-01;t-k-159;c-k-00001;1,10.6073/pasta/ae7a51738a412dda3cc7ced221c5e90d,HumanObservation,1_NA,34.02236667,-120.3874667,2008-09-09,kfm,rdfc -- FUL,2000,square meter,Galeorhinus galeus,105820,WORMS,0,absent,individual
